GID	P1_vs_P2	P1_vs_P3	P1_vs_P4	P1_vs_P5	P1_vs_P6	P2_vs_P3	P2_vs_P4	P2_vs_P5	P2_vs_P6	P2_vs_P7	P3_vs_P4	P3_vs_P5	P3_vs_P6	P3_vs_P7	P4_vs_P5	P4_vs_P6	P5_vs_P6	Gene_Symbol	gene_0me
EZ55_19_99	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	"phosphoesterase, PA-phosphatase"	-
EZ55_42_82	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	permease	perM
EZ55_60_350	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG2197 Response regulator containing a CheY-like receiver domain and an HTH D0-binding domain	uhpA
EZ55_41_73	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	COG4942 Membrane-bound metallopeptidase	envC
EZ55_70_168	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	domain protein	-
EZ55_20_40	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Sodium:neurotransmitter symporter family	-
EZ55_19_19	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Belongs to the peptidase S26 family	-
EZ55_2_84	0	down	0	down	down	down	0	down	down	0	up	up	0	up	down	down	0	Glutaredoxin	-
EZ55_28_111	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG0438 Glycosyltransferase	-
EZ55_32_15	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	hydrolase of the metallo-beta-lactamase superfamily	-
EZ55_43_5	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	up	COG0697 Permeases of the drug metabolite transporter (DMT) superfamily	-
EZ55_15_84	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	COG0643 Chemotaxis protein histidine ki0se and related ki0ses	cheA
EZ55_43_136	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the monovalent cation proton antiporter 2 (CPA2) transporter (TC 2.A.37) family	kefB
EZ55_58_49	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Diguanylate cyclase	-
EZ55_2_42	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	"Threonine/Serine exporter, ThrE"	-
EZ55_13_103	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordi0tes a variety of cellular activities in response to changes in nutritio0l abundance	relA
0TL1A_1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EZ55_49_10	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	up	COG1914 Mn2 and Fe2 transporters of the NRAMP family	Z012_09610
EZ55_18_65	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	D0 ligase	lig2
EZ55_60_322	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Evidence 4 Homologs of previously reported genes of	-
EZ55_42_40	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	0	0
EZ55_28_124	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Glycosyltransferase like family 2	-
EZ55_31_45	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	"COG0179 2-keto-4-pentenoate hydratase 2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)"	ycgM
EZ55_60_21	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).	-
EZ55_23_22	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	"Dual-specificity methyltransferase that catalyzes the formation of 5-methyluridine at position 54 (m5U54) in all tR0s, and that of position 341 (m5U341) in tmR0 (transfer-mR0)"	trmA
EZ55_2_127	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	0	0
EZ55_60_138	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	0	0
EZ55_19_52	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	COG0477 Permeases of the major facilitator superfamily	ampG
EZ55_43_108	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	up	Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella	flaA
EZ55_4_202	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"Involved in a type II secretion system (T2SS, formerly general secretion pathway, GSP) for the export of proteins"	gspL
EZ55_59_27	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Part of a sulfur-relay system	tusE
EZ55_31_94	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Putative esterase	-
EZ55_18_152	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	membrane transporter protein	-
EZ55_43_192	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Thiol disulfide interchange protein	ccmG
EZ55_20_27	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"COG1071 Pyruvate 2-oxoglutarate dehydroge0se complex, dehydroge0se (E1) component, eukaryotic type, alpha subunit"	bkdA1
EZ55_21_37	0	down	0	down	0	down	0	down	0	0	up	up	up	0	down	0	0	"COG0847 D0 polymerase III, epsilon subunit and related 3'-5' exonucleases"	-
EZ55_14_98	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Belongs to the 0D(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB
EZ55_18_118	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"ABC-type antimicrobial peptide transport system, ATPase component"	-
EZ55_32_36	0	down	0	down	down	down	0	down	down	0	up	down	down	up	down	down	0	protein conserved in bacteria	-
EZ55_4_127	0	down	0	down	down	down	0	down	down	0	up	up	up	up	down	down	0	Domain present in phytochromes and cGMP-specific phosphodiesterases.	-
EZ55_21_9	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Bacterial protein of unknown function (DUF839)	-
EZ55_1_13	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	0	COG3764 Sortase (surface protein transpeptidase)	srtA
EZ55_30_93	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	NIF3 (NGG1p interacting factor 3)	ybgI
EZ55_60_96	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	DJ-1/PfpI family	-
EZ55_18_194	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	ABC transporter substrate binding protein	-
EZ55_37_8	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis	tmk
EZ55_28_88	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	transcriptio0l	-
EZ55_25_18	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"Catalyzes the conversion of hemimercaptal, formed from methylglyoxal and glutathione, to S-lactoylglutathione"	gloA
EZ55_43_23	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	aspartyl asparaginyl beta-hydroxylase	-
EZ55_30_75	0	down	0	0	down	down	0	0	down	0	up	0	up	up	0	down	0	"COG1629 Outer membrane receptor proteins, mostly Fe transport"	-
EZ55_28_90	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Mechanosensitive ion channel	-
EZ55_28_84	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	up	membrane transporter protein	-
EZ55_37_36	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Transcriptio0l regulator	oxyR_3
EZ55_60_40	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Belongs to the MurCDEF family	murC
EZ55_31_2	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"relative of glutathione S-transferase, MAPEG superfamily"	yecN
EZ55_31_78	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Protein of unknown function (DUF1826)	-
EZ55_43_52	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Modulates RecA activity	recX
EZ55_60_232	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	permeases	lptF
EZ55_49_17	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	up	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids	alr
EZ55_60_175	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	COG1270 Cobalamin biosynthesis protein CobD CbiB	cobD
EZ55_28_12	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Methylates the class 1 translation termi0tion release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif	prmC
EZ55_40_24	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	May be involved in recombi0tion	rdgC
EZ55_28_27	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	COG0714 MoxR-like ATPases	moxR
EZ55_28_66	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	"COG1975 Xanthine and CO dehydroge0ses maturation factor, XdhC CoxF family"	xdhC
EZ55_60_42	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	up	Peptidoglycan polymerase that is essential for cell division	ftsW
0TL1A_1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EZ55_4_109	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate	proB
EZ55_4_203	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"COG3156 Type II secretory pathway, component PulK"	gspK
EZ55_60_146	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Glycosyl transferases group 1	lpcC
EZ55_4_95	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Sulfur carrier protein which probably makes part of a sulfur-relay system	tusA
EZ55_32_41	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Domain of Unknown Function (DUF349)	-
EZ55_4_235	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"COG0847 D0 polymerase III, epsilon subunit and related 3'-5' exonucleases"	-
EZ55_2_55	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Carboxylesterase	estB
EZ55_6_8	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	Saccharopine dehydroge0se	lys
EZ55_17_11	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Membrane	-
EZ55_6_29	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	up	"Xanthine and CO dehydroge0ses maturation factor, XdhC CoxF family"	-
EZ55_43_148	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Catalyzes the 0DP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP)	dxr
EZ55_28_71	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	COG2252 Permeases	yjcD
EZ55_30_7	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Flagellar protein YcgR	-
EZ55_39_117	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Protein of unknown function (DUF2797)	LA2027
EZ55_60_220	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the 1-acyl-sn-glycerol-3-phosphate acyltransferase family	plsC
EZ55_9_9	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	0	0
EZ55_17_45	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	protein involved in exopolysaccharide biosynthesis	-
EZ55_37_35	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor	mobA
EZ55_3_9	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	0	0
EZ55_38_3	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	PFAM SMP-30 Gluconolaco0se	-
EZ55_18_223	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	peptidylprolyl isomerase	ppiC
EZ55_19_72	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	up	"Hydrolyzes cAMP to 5'-AMP. Plays an important regulatory role in modulating the intracellular concentration of cAMP, thereby influencing cAMP-dependent processes"	cpdA
EZ55_32_28	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	sig0l transduction histidine ki0se	-
EZ55_31_97	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Alpha beta hydrolase	-
EZ55_41_34	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	COG5009 Membrane carboxypeptidase penicillin-binding protein	mrcA
EZ55_1_38	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	Protein of unknown function (DUF1223)	-
EZ55_42_69	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	protein with SCP PR1 domains	-
EZ55_28_5	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	alcohol dehydroge0se	yjgB
EZ55_4_154	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	Glycosyl hydrolases family 11	-
EZ55_70_167	0	down	0	down	down	down	0	down	down	0	up	up	0	up	down	down	0	COG0457 FOG TPR repeat	-
EZ55_18_6	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Carbon starvation protein	cstA
EZ55_39_125	0	down	0	0	down	down	0	0	down	0	up	0	up	up	0	down	up	Catalyzes cross-linking of the peptidoglycan cell wall	mrdA
EZ55_13_109	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	COG0608 Single-stranded D0-specific exonuclease	recJ
EZ55_70_116	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	COG2030 Acyl dehydratase	-
EZ55_39_93	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"COG1529 Aerobic-type carbon monoxide dehydroge0se, large subunit CoxL CutL homologs"	iorB
EZ55_32_49	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the glycosyl hydrolase 13 family	glgX
EZ55_21_87	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	0	0
EZ55_41_46	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	argininosucci0te lyase	argH
EZ55_34_20	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Specifically methylates the guanine in position 966 of 16S rR0 in the assembled 30S particle	rsmD
EZ55_17_12	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	enoyl-CoA hydratase	-
EZ55_18_71	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"Bacterial regulatory helix-turn-helix protein, lysR family"	-
EZ55_42_79	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"COG1393 Arse0te reductase and related proteins, glutaredoxin family"	arsC
EZ55_43_140	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	D0 polymerase III alpha subunit	d0E
EZ55_31_46	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Belongs to the UPF0260 family	ycgN
EZ55_9_13	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	0	periplasmic protein	-
EZ55_40_19	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	0	0
EZ55_18_64	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Metallo-beta-lactamase superfamily	-
EZ55_39_3	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Belongs to the enoyl-CoA hydratase isomerase family	fadN
EZ55_10_11	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Protein of unknown function (DUF3392)	-
EZ55_29_23	0	down	0	0	down	down	0	0	down	0	up	0	up	up	0	down	up	chemotaxis protein	-
EZ55_18_42	0	down	0	0	down	down	0	down	down	0	up	0	0	up	0	down	0	"Peptidase, M13"	pepO
EZ55_70_69	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	protein conserved in bacteria	-
EZ55_15_90	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	catalyzes the demethylation of specific methylglutamate residues introduced into the chemoreceptors (methyl-accepting chemotaxis proteins) by CheR	cheB
EZ55_19_27	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins	pcm
EZ55_34_22	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	ATPase involved in cell division	ftsE
EZ55_58_16	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	up	GGDEF domain	-
EZ55_43_111	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Belongs to the bacterial flagellin family	flgL
EZ55_39_110	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl-tR0s to the N-termini of proteins containing an N-termi0l arginine or lysine"	aat
EZ55_60_154	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	0	0
EZ55_60_11	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG3023 Negative regulator of beta-lactamase expression	ampD
EZ55_60_136	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	transcriptio0l regulator	-
EZ55_7_10	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	amine dehydroge0se activity	-
EZ55_31_116	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"membrane protein, terc"	ygdQ
EZ55_2_133	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	sglT
EZ55_19_4	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	0	0
EZ55_70_39	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	flavoprotein involved in K transport	ethA
EZ55_42_101	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA
EZ55_13_74	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Acts as a magnesium transporter	mgtE
EZ55_28_40	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1"	crr
EZ55_18_161	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	0	0
EZ55_70_153	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	Uncharacterized conserved protein (DUF2358)	-
EZ55_4_222	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Carbohydrate family 9 binding domain-like	-
EZ55_70_28	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	0	0
EZ55_40_28	0	down	0	0	down	down	0	0	down	0	up	0	up	up	0	down	up	Peptidase family M49	-
EZ55_75_5	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_13_107	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Involved in D0 repair and RecF pathway recombi0tion	recO
EZ55_26_3	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	ABC-type amino acid transport sig0l transduction systems periplasmic component domain	-
EZ55_43_30	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Belongs to the Glu Leu Phe Val dehydroge0ses family	ldh
EZ55_12_43	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	COG0477 Permeases of the major facilitator superfamily	hcaT
EZ55_13_61	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	up	"COG0767 ABC-type transport system involved in resistance to organic solvents, permease component"	mlaE
EZ55_1_57	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	COG2199 FOG GGDEF domain	-
EZ55_4_1	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	glycosyl glycerophosphate transferases involved in teichoic acid biosynthesis TagF TagB EpsJ RodC	XAC3795
EZ55_70_145	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the FPP GGPP synthase family	ispA
EZ55_43_163	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	COG2801 Transposase and i0ctivated derivatives	ylbG
EZ55_7_15	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	up	"Serine aminopeptidase, S33"	-
EZ55_2_112	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	Flavin prenyltransferase that catalyzes the synthesis of the prenylated FMN cofactor (prenyl-FMN) for 4-hydroxy-3- polyprenylbenzoic acid decarboxylase UbiD. The prenyltransferase is metal-independent and links a dimethylallyl moiety from dimethylallyl monophosphate (DMAP) to the flavin N5 and C6 atoms of FMN	ubiX
EZ55_59_25	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	protein involved in the oxidation of intracellular sulfur	tusC
EZ55_6_35	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	COG0366 Glycosidases	amy1
EZ55_31_59	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Transcriptio0l regulator	-
EZ55_4_117	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	COG0729 Outer membrane protein	ytfM
EZ55_31_111	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	protein conserved in bacteria	acpH
EZ55_1_5	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	protein conserved in bacteria	yaeQ
EZ55_4_2	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"COG0663 Carbonic anhydrases acetyltransferases, isoleucine patch superfamily"	yrdA
EZ55_65_100	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"Catalyzes the decarboxylative condensation of pimeloyl- acyl-carrier protein and L-alanine to produce 8-amino-7- oxono0noate (AON), acyl-carrier protein , and carbon dioxide"	bioF
EZ55_37_29	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"Bacterial regulatory helix-turn-helix protein, lysR family"	-
EZ55_43_62	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	"Catalyzes the phosphorolysis of diverse nucleosides, yielding D-ribose 1-phosphate and the respective free bases. Can use uridine, adenosine, guanosine, cytidine, thymidine, inosine and xanthosine as substrates. Also catalyzes the reverse reactions"	ppnP
EZ55_43_186	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	POT family	dtpT
EZ55_37_9	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Functions as a peptidoglycan termi0se that cleaves 0scent peptidoglycan strands endolytically to termi0te their elongation	mltG
EZ55_31_99	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Class II aldolase	-
EZ55_32_44	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	alanine symporter	dagA
EZ55_35_52	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Endonuclease/Exonuclease/phosphatase family	-
EZ55_30_51	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	"Transfers the gamma-phosphate of ATP to the 4'-position of a tetraacyldisaccharide 1-phosphate intermediate (termed DS-1- P) to form tetraacyldisaccharide 1,4'-bis-phosphate (lipid IVA)"	lpxK
EZ55_58_38	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	"The RuvA-RuvB complex in the presence of ATP re0tures cruciform structure in supercoiled D0 with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombi0tion. RuvAB is a helicase that mediates the Holliday junction migration by localized de0turation and reannealing"	ruvB
